2,-3.1041
3,-15.01
4,15.93
5,63.138
6,-51.042
7,91.292
8,7.1605
9,28.426
10,-14.274
11,-14.908
12,50.043
13,10.125
14,3.9823
15,32.586
16,-16.285
17,-20.827
18,7.7251
19,28.454
20,41.03
21,-5.0295
22,115.85
23,3.9011
24,4.6642
25,-2.2857
26,76.834
27,-40.394
28,1.2584
29,81.51
30,-1.9566
1,-82.424
31,9.6693
32,-11.13
33,9.6514
34,-5.6252
35,5.2681
36,12.17
37,105.47
38,-5.6066
39,11.022
40,-5.905
41,59.308
42,-13.088
43,-13.956
44,-17.536
45,95.552
46,75.422
47,2.3883
48,-18.335
49,6.5578
50,0.28083
51,-1.8438
52,41.512
53,6.7526
54,51.322
