1,9173
2,0
3,0
4,9.1
5,17.1
6,2.1
7,0.6
8,4.6
9,0
10,100.4
11,15.4
12,6.7
13,0
14,0
15,0
16,10.46
17,0
18,17.8
19,37.6
20,0
21,30.2
22,96
23,64
24,0
25,0
26,100.4
27,60.4
28,18.6
29,683.5
30,792.6
31,485.3
32,651.9
33,2094
34,237.7
35,29.2
36,94.1
37,4075
38,4328
39,21840
40,491.9
41,22309
42,4298
43,52951
44,12946
45,57718
46,24775
47,32799
48,17737
49,4672
50,9602
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,45.05
85,49.19
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,58.45
102,0
103,0
104,0
105,0
106,0
107,0
108,76.3
109,0
110,0
111,0
112,0
113,0
114,0
115,102.2
116,0
117,0
118,0
119,0
120,0
121,0
122,81.9
123,0
124,0
125,0
126,89
127,82.2
128,0
129,24.3
130,27.4
131,0
132,0
133,69
134,0
135,-17.5
136,0
137,0
138,-408
139,-84
140,-712
141,-333
142,-546
143,-482
144,-83
145,-363
