1,1555
2,0
3,0
4,3
5,5
6,1.1
7,0.2
8,1.5
9,0
10,73.2
11,7.6
12,2.2
13,0
14,0
15,0
16,5.23
17,0
18,4.5
19,9.2
20,0
21,7.6
22,167.4
23,16
24,0
25,0
26,73.2
27,1166
28,4.6
29,184.7
30,315.5
31,71.4
32,328.4
33,3774
34,-17.3
35,7
36,780.3
37,703.5
38,944.3
39,4320
40,110.2
41,7402
42,1264
43,13552
44,2608
45,13936
46,6676
47,11361
48,3934
49,1709
50,2203
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,46.56
85,27.53
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,28.44
102,0
103,0
104,0
105,0
106,0
107,0
108,-10.8
109,0
110,0
111,0
112,0
113,0
114,0
115,26.7
116,-7.41
117,0
118,56.63
119,-21.2
120,0
121,0
122,43.7
123,0
124,0
125,0
126,26.8
127,-93.1
128,0
129,8.2
130,0.3
131,0
132,0
133,20.9
134,31.02
135,-12.8
136,0
137,0
138,175.1
139,-19
140,-319
141,-160
142,-72
143,-122
144,-36.3
145,-188
