1,0
2,63
3,153
4,605
5,70
6,208
7,37
8,17.4
9,15.8
10,66.7
11,112.1
12,0
13,276.4
14,514.8
15,1019.2
16,145
17,89.5
18,0
19,0
20,0
21,17
22,0
23,75
24,481.8
25,763.6
26,5
27,28
28,0
29,59.8
30,59.8
31,0
32,489
33,64
34,0
35,285
36,171
37,328
38,538
39,0
40,404
41,0
42,255
43,0
44,0
45,0
46,8
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,4.2
66,35.81
67,26.48
68,0
69,0
70,90
71,56
72,20
73,0
74,353
75,120
76,0
77,96
78,83
79,0
80,58
81,160
82,126.7
83,0
84,561
85,0
86,77
87,81
88,21
89,0
90,45
91,28
92,69
93,55
94,0
95,0
96,0
97,85
98,155
99,0
100,46
101,86
102,0
103,39
104,195
105,0
106,0
107,58
108,41
109,92
110,-5
111,61
112,69
113,10
114,22
115,98
116,14
117,218
118,0
119,227
120,0
121,0
122,0
123,56
124,116
125,57
126,224
127,0
128,74
129,0
130,48
131,28
132,0
133,0
134,0
135,0
136,0
137,44.2
138,66
139,60.3
140,39.9
141,83.5
142,0
143,77.8
144,32
145,8.6
146,49.6
147,4.6
148,30.7
149,63
150,19.6
151,26.2
152,18.2
153,0
154,0
155,0
156,14.1
157,777
158,535
159,229.1
160,78
161,57.9
162,380.8
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,169.2
171,55.2
172,273.6
173,595
174,387.7
175,56.5
176,0
177,24
178,63
179,0
180,0
181,70
182,200
183,123.5
184,0
185,33
186,0
187,35
188,85
189,0
190,0
191,0
192,0
193,299.9
194,0
195,0
196,26.5
197,163.5
198,0
199,176
200,427.4
201,74
202,69.5
203,73.4
204,240.7
205,40
206,136.8
207,182.6
208,7
209,800
210,0
211,0
212,0
213,10
214,43
215,35
216,27
217,41
218,38
219,42
220,72
221,0
222,12
223,-21
224,7
225,38
226,0
227,96
228,0
229,22
230,47
231,176
232,100
233,131
234,0
235,428
236,173
237,410
238,0
239,223
240,96
241,159
242,448
243,572
244,269
245,0
246,0
247,0
248,61
249,77
250,61
251,29
252,29
253,-23
254,-33.1
255,115.8
256,2.4
257,2.4
258,-14.9
259,24.7
260,145.3
261,28.1
262,14
263,-11.1
264,50.5
265,29.6
266,-113.7
267,100.31
268,-100
269,0
270,0
271,0
272,2.71
273,0.86
274,0
275,0
276,0
277,0
278,4.75
279,1.53
280,0
281,1.35
282,0.45
283,0.45
284,1.84
285,1.39
286,1.89
287,1.55
288,1.66
289,3.03
290,1.86
291,2.58
292,1.01
293,0.81
294,1.6
295,0
296,30
297,1.02
298,1.02
299,3.8
300,1.19
