1,0
2,14
3,33
4,120
5,30
6,107
7,13
8,0
9,0
10,0
11,0
12,0
13,59.3
14,82.7
15,135.2
16,58
17,35.5
18,0
19,0
20,0
21,9
22,0
23,50
24,205
25,291.1
26,4
27,12
28,0
29,24.3
30,24.3
31,0
32,53
33,21
34,0
35,100
36,70
37,188
38,369
39,0
40,212
41,0
42,149
43,0
44,0
45,0
46,3
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,49
71,15
72,0
73,0
74,130
75,41
76,0
77,43
78,21
79,0
80,10
81,60
82,23
83,0
84,220
85,0
86,1
87,23
88,7
89,0
90,12
91,9
92,13
93,6
94,0
95,0
96,0
97,32
98,18
99,0
100,-21
101,0
102,0
103,9
104,29
105,0
106,0
107,11.8
108,19
109,26
110,5
111,28
112,3
113,1
114,10
115,20
116,1
117,106
118,0
119,110
120,0
121,0
122,0
123,20
124,38
125,19
126,71
127,0
128,28
129,0
130,14
131,7
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,650
157,215
158,55
159,11.8
160,1.4
161,5.1
162,37
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,41.6
171,18.2
172,99.8
173,83.3
174,114.7
175,24.5
176,0
177,14
178,25
179,0
180,0
181,5
182,50
183,-24.3
184,0
185,16.5
186,0
187,15
188,24
189,0.4
190,0
191,0
192,0
193,95.7
194,0
195,0
196,0
197,43
198,0
199,83
200,173.6
201,29
202,49.3
203,0
204,89
205,4
206,16.6
207,43.6
208,2
209,72
210,0
211,0
212,0
213,3
214,14
215,12
216,12
217,14
218,13
219,14
220,24
221,-5
222,2
223,-14.2
224,2
225,13
226,0
227,7
228,0
229,16
230,26
231,105
232,75
233,96
234,0
235,232
236,99
237,40
238,0
239,148
240,46
241,107
242,143
243,244
244,157
245,0
246,0
247,0
248,30
249,33
250,30
251,14
252,14
253,-17
254,-29.4
255,-24
256,-12.6
257,-3.9
258,26.5
259,-1.2
260,-34.9
261,-20.5
262,2.5
263,-1.4
264,17.4
265,0.6
266,76.7
267,29.17
268,34.17
269,0
270,0
271,0
272,0.94
273,0.28
274,0
275,0
276,0
277,0
278,1.56
279,0.53
280,0
281,0.47
282,0.16
283,0.16
284,0.64
285,0.48
286,0.65
287,0.54
288,0.58
289,1
290,0.64
291,0.89
292,0.35
293,0.28
294,0.52
295,0
296,23
297,0.35
298,0.35
299,1.25
300,0.41
