1,0
2,27
3,12
4,22
5,0
6,0
7,10
8,30
9,34
10,25
11,0
12,0
13,0
14,13
15,27
16,23
17,26
18,17
19,23
20,23
21,10
22,30
23,32
24,22
25,18
26,113
27,0
28,14
29,0
30,18
31,20
32,0
33,0
34,27
35,36
36,28
37,26
38,15
39,0
40,0
41,42
42,0
43,10
44,0
45,18
46,16
47,25
48,26
49,12
50,30
51,0
52,13
53,0
54,0
55,9
56,10
57,0
58,2
59,0
60,23
61,16
62,1
63,10
64,3
65,3
66,8
67,5
68,3
69,7
70,4
71,0
72,9
73,9
74,0
75,0
76,11
77,10
78,7
79,8
80,22
81,0
82,11
83,4
84,8
85,5
86,11
87,3
88,3
89,3
90,0
91,0
92,7
93,0
94,0
95,11
96,26
97,32
98,0
99,27
100,10
101,7
102,10
103,10
104,7
105,16
106,31
107,15
108,9
109,8
110,15
111,3
112,16
113,1
114,3
115,3
116,7
117,8
118,15
