20.893,15.811,0,0,0,0,5.0899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.811,31.466,0,0,0,0,0,5.547,4.8507,5.2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.1429,0,0,0,0,0,0,0,0,0,0,0,0,7.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55.349,0,0,0,0,0,0,0,0,0,6.0412,0,0,0,0,0,0,0,0,0,44.721,4.6225,0,0,0,0,0
0,0,0,0,7.809,0,0,0,0,0,0,0,0,0,0,0,0,4.4721,0,0,0,0,0,0,3.337,0,0,0,0,0
0,0,0,0,0,10.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2182,0,2.5,2.1091,1.4706
5.0899,0,0,0,0,0,29.343,24.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.547,0,0,0,0,24.254,57.762,0,24.254,0,0,0,0,0,3.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.8507,0,0,0,0,0,0,12.51,0,7.6923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.2705,0,0,0,0,0,24.254,0,87.518,11.704,24.254,4.7619,1.7857,0,0,0,0,0,0,0,0,0,0,0,0,0,15.811,0,0
0,0,0,0,0,0,0,0,7.6923,11.704,19.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24.254,0,29.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7891,0,0
0,0,0,0,0,0,0,0,0,4.7619,0,0,18.615,9.0909,4.7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.0412,0,0,0,0,0,1.7857,0,0,9.0909,45.471,0,0,0,0,0,11.704,0,0,4.3769,13.131,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.7619,0,4.7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.1429,0,0,0,0,3.8462,0,0,0,0,0,0,0,25.148,3.4922,6.7729,4.5596,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4922,6.7185,3.3634,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.4721,0,0,0,0,0,0,0,0,0,0,6.7729,3.3634,18.499,0,0,4.0656,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5596,0,0,9.4096,4.8507,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.704,0,0,0,0,4.8507,16.552,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0656,0,0,11.049,6.9843,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9843,20.113,13.131,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.3769,0,0,0,0,0,0,0,13.131,17.508,0,0,0,0,0,0,0
0,0,0,44.721,0,0,0,0,0,0,0,0,0,13.131,0,0,0,0,0,0,0,0,0,57.834,0,0,0,0,0,0
0,0,0,4.6225,3.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.567,2.6261,0,0,0,0
0,0,0,0,0,4.2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6261,9.0357,2.1985,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1985,2.1985,0,0,0
0,0,0,0,0,2.5,0,0,0,15.811,0,4.7891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.989,0,0
0,0,0,0,0,2.1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0699,1.9608
0,0,0,0,0,1.4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9608,3.4314
