1,153
2,12.23
3,54.88
4,77
5,25.98
6,25.98
7,20.98
8,11.99
9,11.99
10,23.98
11,23.98
12,159.84
13,37.37
14,35.37
15,60.4
16,15.99
17,15.79
18,9.99
19,9.99
20,9.99
21,6.89
22,8.69
23,18.09
24,33.68
25,33.78
26,1
27,1
28,26.49
29,5.5
30,8.79
31,35.7
32,25.71
33,68.67
34,33
35,33.2
36,29.23
37,0
38,0
39,339.85
40,0
41,0
42,317.34
43,362.43
44,33.33
45,30.56
46,6.92
47,12.32
48,6.92
49,-2.04
50,12.22
51,15.28
52,52.14
53,24.95
54,24.95
55,30.66
56,13.14
57,21.28
58,15.28
59,7.73
60,45.83
61,45.83
62,48.36
63,48.36
64,16.81
65,18.34
66,8.14
67,3.57
68,33.61
69,8.14
70,22.4
71,21.89
72,12.02
73,23.42
74,12.02
75,16.81
76,16.1
77,9.16
78,31.07
79,10.18
80,44.81
81,38.7
82,32.56
83,36.69
84,22.1
85,21.02
86,13.04
87,25.88
88,8.99
89,11.69
90,18.39
91,4.1
92,12.99
93,12.99
94,35.07
95,26.18
96,17.59
97,25.78
98,7.69
99,50.65
100,25.88
101,10.19
102,11.99
103,6
104,26.78
105,23.98
106,19.69
107,4.1
108,9.89
109,12.09
110,1.5
111,37.97
112,27.98
113,16.19
114,10.19
115,3.8
116,54.35
117,26.98
118,7.09
119,16.09
120,30.38
121,30.88
122,9.89
123,50.55
124,15.59
125,22.38
126,11.49
127,34.97
128,40.27
129,31.88
130,9.29
131,26.28
132,4.4
133,26.98
134,16.49
135,10.19
136,7.99
137,6.89
138,5.2
139,3.3
140,3.3
141,12.19
142,18.79
143,30.28
144,3.3
145,30.28
146,9.49
147,7.59
148,13.69
149,38.57
150,47.56
151,12.49
152,16.59
153,15.59
154,62.23
155,7.99
156,14.59
157,10.39
158,9.99
159,16.19
160,14.59
161,18.79
162,23.58
163,18.29
164,8.49
165,31.78
166,10.29
167,29.08
168,4.1
169,4.6
170,15.79
171,17.09
172,20.19
173,3.3
174,8.09
175,9.69
176,20.98
177,10.79
178,13.69
179,15.39
180,8.09
181,18.49
182,11.79
183,64.73
184,60.04
185,10.29
186,12.19
187,16.99
188,16.69
189,17.79
190,10.19
191,28.08
192,15.49
193,5.9
194,34.87
195,41.46
196,8.46
197,8.57
198,12.19
199,18.68
200,19.35
201,7.14
202,9.34
203,9.45
204,5.5
205,18.02
206,0.22
207,12.09
208,18.68
209,15.71
210,15.94
211,12.64
212,20.88
213,21.21
214,10.88
215,46.26
216,18.9
217,115.37
218,18.25
219,18.35
220,21.31
221,8.67
222,18.58
223,7.47
224,15.39
225,24.17
226,9.23
227,25.61
228,17.04
229,4.4
230,15.39
231,5.5
232,5.94
233,26.71
234,20.55
235,8.79
236,8.46
237,19.35
238,11.76
239,21.43
240,5.28
241,22.09
242,13.95
243,22.64
244,12.86
245,12.86
246,17.26
247,15.94
248,73.62
249,28.02
250,19.46
251,29.13
252,13.52
253,61.52
254,10.55
255,2.86
256,5.83
257,7.79
258,24.28
259,22.53
260,29.78
261,31.11
262,21.65
263,13.63
264,26.49
265,12.53
266,8.57
267,18.68
268,12.86
269,11.87
270,9.89
271,28.57
272,18.25
273,11.65
274,8.13
275,12.53
276,16.82
277,12.09
278,24.17
279,12.64
280,12.64
281,9.34
282,9.45
283,19.99
284,10.69
285,9.99
286,14.79
287,11.69
288,14.49
289,0
290,29.98
291,-2
292,19.09
293,18.99
294,18.49
295,23.98
296,24.58
297,0
298,15.69
299,16.99
300,17.99
301,94.9
302,8.69
303,16.99
304,19.49
305,13.49
306,2.5
307,15.99
308,22.98
309,13.29
310,12.79
311,6
312,16.69
313,7.99
314,5
315,16.99
316,11.79
317,24.98
318,29.98
319,0.4
320,68.93
321,34.97
322,18.59
323,49.95
324,21.98
325,12.99
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,22.98
373,21.98
374,0
375,0
376,0
377,0
378,13.39
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,11.09
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,25.28
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,150
470,7.12
471,7.63
472,9.77
473,6.12
474,6.12
475,15.28
476,0
477,8.14
478,6.92
479,1.43
480,1.08
481,5.61
482,18.34
483,11.1
484,0
485,11.2
486,7.32
487,-7.32
488,9.36
489,15.18
490,8.75
491,10.18
492,12.02
493,6.92
494,8.85
495,1.94
496,12.22
497,2.55
498,2.55
499,4.08
500,6.53
501,18.65
502,19.86
503,17.3
504,24.44
505,5.61
506,11.4
507,11
508,7.63
509,7.94
510,7.94
511,1.84
512,33.46
513,33.76
514,1.02
515,13.95
516,9.98
517,15.28
518,11.2
519,10.18
520,1.22
521,0
522,1.02
523,12.12
524,-8.14
525,11.2
526,3.06
527,9.16
528,27.71
529,21.38
530,21.38
531,14.87
532,19.86
533,10.18
534,5.61
535,7.12
536,4.08
537,20.87
538,10.69
539,7.94
540,0.2
541,5.3
542,12.22
543,8.34
544,10.38
545,14.87
546,3.67
547,3.67
548,9.26
549,12.93
550,25.67
551,23.22
552,14.26
553,0
554,17.02
555,2.55
556,8.14
557,29.75
558,12.22
559,13.14
560,17.32
561,16.81
562,17.32
563,7.43
564,21.28
565,17.63
566,8.55
567,7.02
568,48.06
569,21.38
570,6.22
571,6.12
572,6.32
573,17.83
574,7.53
575,21.38
576,18.34
577,5.1
578,0
579,0
580,32.4
581,0
582,7.12
583,9.47
584,16.2
585,7.12
586,6.12
587,0.81
588,7.12
589,0
590,0
591,9.98
592,11.2
593,13.65
594,6.62
595,4.08
596,0
597,9.47
598,4.08
599,0
600,17.83
601,2.55
602,3.98
603,11.2
604,11
605,16.3
606,1.02
607,13.24
608,17.73
609,2.04
610,20.37
611,19.67
612,18.04
613,14.67
614,10.18
615,2.04
616,0
617,2.96
618,2.04
619,6.92
620,3.57
621,0
622,0
623,6.12
624,-2.55
625,34.62
626,12.02
627,10.18
628,11.2
629,14.57
630,16.81
631,12.83
632,2.24
633,0
634,0
635,25.16
636,9.16
637,9.57
638,24.95
639,7.63
640,10.38
641,14.26
642,12.73
643,14.87
644,17.83
645,11.2
646,5.2
647,11.4
648,8.75
649,11.71
650,9.06
651,4.18
652,9.16
653,9.26
654,9.16
655,12.22
656,4.28
657,4.08
658,5.41
659,9.06
660,20.11
661,8.85
662,7.12
663,9.47
664,18.85
665,7.63
666,20.77
667,5.1
668,5.92
669,20.87
670,2.65
671,13.75
672,14.77
673,22.3
674,14.26
675,14.26
676,18.34
677,12.63
678,33.92
679,18.04
680,17.83
681,12.32
682,6.53
683,6.22
684,3.37
685,5.2
686,20.37
687,0.61
688,0.51
689,10.18
690,6.22
691,2.65
692,15.79
693,16.61
694,4.9
695,13.75
696,14.77
697,14.98
698,4.08
699,4.79
700,0
701,0
702,4.08
703,9.16
704,21.38
705,30.56
706,27.5
707,28.52
708,7.12
709,7.12
710,10.79
711,21.38
712,39.72
713,27.5
714,21.38
715,23.42
716,7.12
717,61.09
718,30.56
719,7.63
720,0
721,20.17
722,3.57
723,4.08
724,4.08
725,22.4
726,9.16
727,9.16
728,24.44
729,15.28
730,10.18
731,18.85
732,36.66
733,14.26
734,46.84
735,11.2
736,12.83
737,2
738,22.4
739,18.34
740,36.66
741,11.2
742,12.22
743,24.44
744,24.44
745,21.42
746,5.1
747,52.95
748,40.74
749,18.34
750,26.48
751,27.5
752,17.32
753,27.5
754,31.58
755,16.4
756,5.61
757,16.3
758,7.43
759,0
760,0
761,0
762,0
763,0
764,11.3
765,7.51
766,16.71
767,5.1
768,20.37
769,13.04
770,5.61
771,7.94
772,6.53
773,5.1
774,4.08
775,7.83
776,12.22
777,8.34
778,1.02
779,16.4
780,0
781,6.8
782,3.3
783,11.39
784,17.89
785,7.49
786,21.88
787,0
788,19.69
789,7.69
790,15.39
791,4.4
792,9.89
793,12.79
794,15.99
795,3.8
796,3.8
797,16.99
798,6
799,10.89
800,10.99
801,13.69
802,13.69
803,12.19
804,0
805,0
806,12.69
807,5.5
808,0
809,0
810,8.19
811,9.69
812,12.29
813,3.3
814,2.2
815,8.79
816,0
817,6
818,21.88
819,3.3
820,11.49
821,6.8
822,15.39
823,8.39
824,0
825,12.59
826,9.89
827,14.59
828,13.29
829,3.8
830,13.69
831,8.79
832,3.4
833,5.8
834,4.5
835,4.5
836,3.6
837,10.99
838,7.69
839,5.5
840,37.27
841,27.38
842,8.79
843,0.9
844,2.2
845,5.2
846,7.99
847,5.5
848,0
849,7.19
850,0
851,8.79
852,18.09
853,9.69
854,7.09
855,1.1
856,8.19
857,10.39
858,42.16
859,13.69
860,21.88
861,10.89
862,25.78
863,11.29
864,16.89
865,10.99
866,0
867,12.19
868,7.69
869,7.09
870,4.4
871,6.7
872,17.69
873,10.99
874,9.79
875,0
876,0
877,4.4
878,17.19
879,20.68
880,17.19
881,10.99
882,8.69
883,14.99
884,4.4
885,4.3
886,21.38
887,12.69
888,2.2
889,8.79
890,1.6
891,0
892,0
893,30.68
894,7.69
895,16.99
896,2.7
897,6
898,9.49
899,2.2
900,9.89
901,2
902,2.7
903,9.49
904,25.18
905,25.18
906,1.1
907,79.92
908,0
909,16.49
910,24.08
911,10.39
912,11.39
913,1.1
914,11.99
915,9.29
916,1.6
917,7.99
918,10.79
919,1.6
920,6.7
921,4.3
922,6.8
923,10.99
924,2.9
925,12.09
926,22.48
927,11.49
928,26.88
929,10.99
930,10.99
931,15.99
932,21.88
933,2.2
934,4.8
935,20.29
936,14.39
937,6
938,2.4
939,2.4
940,18.09
941,19.69
942,20.29
943,6.7
944,12.19
945,6.89
946,13.69
947,6.5
948,0
949,0
950,3.3
951,19.29
952,7.19
953,1.1
954,0
955,4.4
956,15.19
957,11.49
958,13.59
959,10.99
960,3.1
961,6.99
962,6.6
963,7.69
964,5.5
965,18.79
966,4.5
967,21.88
968,0
969,6.1
970,13.69
971,11.79
972,1.6
973,16.19
974,6.89
975,5.5
976,15.69
977,12.19
978,6.4
979,5
980,2.6
981,7.49
982,12.59
983,5.5
984,13.19
985,9.29
986,7.09
987,4.4
988,14.29
989,14.49
990,0
991,14.49
992,1.5
993,5.5
994,4.1
995,14.29
996,8.39
997,10.39
998,0
999,24.18
1000,4.6
1001,0
1002,0
1003,11.19
1004,0.7
1005,8.69
1006,21.28
1007,0
1008,0
1009,0
1010,0
1011,5.5
1012,4.6
1013,38.87
1014,13.39
1015,0
1016,0
1017,19.19
1018,19.99
1019,5.7
1020,3.4
1021,0
1022,13.09
1023,16.09
1024,9.09
1025,0
1026,3.8
1027,0
1028,32.18
1029,0
1030,0
1031,3.8
1032,3.2
1033,0
1034,0
1035,1.4
1036,5.7
1037,0
1038,11.09
1039,11.79
1040,4
1041,0
1042,18.19
1043,0
1044,8.29
1045,19.19
1046,8.79
1047,0
1048,9.59
1049,7.09
1050,4.6
1051,0
1052,14.19
1053,14.69
1054,10.99
1055,0
1056,18.79
1057,12.59
1058,14.19
1059,10.99
1060,8.09
1061,0
1062,0
1063,0
1064,4.4
1065,17.49
1066,8.79
1067,17.39
1068,21.58
1069,13.19
1070,0
1071,0
1072,18.19
1073,6.4
1074,8.99
1075,7.79
1076,0
1077,6.7
1078,3.6
1079,8.69
