1,0
2,51
3,39
4,52
5,28
6,0
7,47
8,90
9,60
10,45
11,13
12,0
13,0
14,71
15,43
16,59
17,59
18,31
19,66
20,96
21,28
22,87
23,113
24,63
25,84
26,277
27,0
28,77
29,0
30,39
31,66
32,12
33,6
34,68
35,68
36,61
37,130
38,24
39,0
40,0
41,163
42,10
43,65
44,42
45,37
46,23
47,38
48,31
49,50
50,39
51,0
52,68
53,6
54,184
55,20
56,39
57,0
58,19
59,0
60,70
61,34
62,14
63,25
64,11
65,18
66,14
67,10
68,7
69,17
70,24
71,0
72,23
73,33
74,0
75,0
76,27
77,37
78,18
79,16
80,53
81,34
82,20
83,17
84,17
85,18
86,23
87,12
88,12
89,78
90,0
91,0
92,28
93,0
94,0
95,47
96,71
97,39
98,0
99,54
100,20
101,11
102,21
103,48
104,12
105,30
106,42
107,38
108,15
109,34
110,22
111,5
112,43
113,2
114,8
115,8
116,22
117,20
118,33
